,id,frac
3460,WOS:A1978EL18500034,7.0
3461,WOS:A1978ET61800002,7.0
3462,WOS:A1978FQ52800042,7.0
3463,WOS:A1978FM70000023,7.0
3464,WOS:A1978EX18301486,7.0
3465,WOS:A1978FD76300006,7.0
3466,WOS:A1978EV05300004,7.0
3467,WOS:A1978FG10400001,7.0
3468,WOS:A1978EP04700645,7.0
3469,WOS:A1978FY34300008,7.0
3470,WOS:A1978FC93500075,7.0
3471,WOS:A1978FF05900075,7.0
3472,WOS:A1978ES67300022,7.0
3473,WOS:A1978FH09200238,7.0
3474,WOS:A1978EX82300285,7.0
3475,WOS:A1978FJ88100079,7.0
3476,WOS:A1978FG71800001,7.0
3477,WOS:A1978EP78800021,7.0
3478,WOS:A1978FM59700003,7.0
3479,WOS:A1978FM34900021,7.0
3480,WOS:A1978FN40900003,7.0
3481,WOS:A1978EG05800312,7.0
3482,WOS:A1978FH99200059,7.0
3483,WOS:A1978EP04700267,7.0
3484,WOS:A1978EH83500011,7.0
3485,WOS:A1978FP86400015,7.0
3486,WOS:A1978FH15700007,7.0
3487,WOS:A1978EJ86900035,7.0
3488,WOS:A1978EK69200007,7.0
3489,WOS:A1978EV91500051,7.0
3490,WOS:A1978EF06000004,7.0
3491,WOS:A1978EN23300568,7.0
3492,WOS:A1978EX57300023,7.0
3493,WOS:A1978FA46000030,7.0
3494,WOS:A1978GB19400017,7.0
3495,WOS:A1978ES80400023,7.0
3496,WOS:A1978FN21800044,7.0
3497,WOS:A1978FA24500008,7.0
3498,WOS:A1978EZ92800026,7.0
3499,WOS:A1978EM45000018,7.0
3500,WOS:A1978FM70000035,7.0
3501,WOS:A1978ER51600006,7.0
3502,WOS:A1978EV81500007,7.0
3503,WOS:A1978EZ98600066,7.0
3504,WOS:A1978FM70000025,7.0
3505,WOS:A1978FU22900007,7.0
3506,WOS:A1978FR74600004,7.0
3507,WOS:A1978ER10500039,7.0
3508,WOS:A1978ES47900010,7.0
3509,WOS:A1978FA54100030,7.0
3510,WOS:A1978EX18301278,7.0
3511,WOS:A1978FH51700483,7.0
3512,WOS:A1978EL18500085,7.0
3513,WOS:A1978FQ67600090,7.0
3514,WOS:A1978FW05500019,7.0
3515,WOS:A1978ER31000044,7.0
3516,WOS:A1978FT09600038,7.0
3517,WOS:A1978EU89401892,7.0
3518,WOS:A1978FF67800039,7.0
3519,WOS:A1978GG02900007,7.0
3520,WOS:A1978EK69000036,7.0
3521,WOS:A1978FA97200014,7.0
3522,WOS:A1978EK30700001,7.0
3523,WOS:A1978FS88300019,7.0
3524,WOS:A1978EP75000088,7.0
3525,WOS:A1978ES38400198,7.0
3526,WOS:A1978EZ69500004,7.0
3527,WOS:A1978EW90100238,7.0
3528,WOS:A1978EH82100009,7.0
3529,WOS:A1978FA09000022,7.0
3530,WOS:A1978EW11200002,7.0
3531,WOS:A1978FF89500012,7.0
3532,WOS:A1978FW27600015,7.0
3533,WOS:A1978EX93900012,7.0
3534,WOS:A1978FF98500015,7.0
3535,WOS:A1978FU26400002,7.0
3536,WOS:A1978EX18300198,7.0
3537,WOS:A1978EM35600003,7.0
3538,WOS:A1978FV54600014,7.0
3539,WOS:A1978EZ87000033,7.0
3540,WOS:A1978FR53600004,7.0
3541,WOS:A1978GD92700012,7.0
3542,WOS:A1978EU89402129,7.0
3543,WOS:A1978EP02100011,7.0
3544,WOS:A1978EL97100004,7.0
3545,WOS:A1978ER59001179,7.0
3546,WOS:A1978EH87800018,7.0
3547,WOS:A1978FM70000041,7.0
3548,WOS:A1978FJ20200001,7.0
3549,WOS:A1978FE25500007,7.0
3550,WOS:A1978FZ56700012,7.0
3551,WOS:A1978FL77200017,7.0
3552,WOS:A1978FD53600020,7.0
3553,WOS:000209421700082,7.0
3554,WOS:A1978FR51900833,7.0
3555,WOS:A1978FK05800007,7.0
3556,WOS:A1978FA74600004,7.0
3557,WOS:A1978EX66700096,7.0
3558,WOS:A1978ET19200006,7.0
3559,WOS:A1978GF77700006,7.0
3560,WOS:A1978EU89401145,7.0
3561,WOS:A1978GB33800013,7.0
3562,WOS:A1978EH46700010,7.0
3563,WOS:A1978EX18301652,7.0
3564,WOS:A1978FT05300052,7.0
3565,WOS:A1978EN97000001,7.0
3566,WOS:A1978ES45402696,7.0
3567,WOS:A1978EX18302709,7.0
3568,WOS:A1978FM75200008,7.0
3569,WOS:A1978FQ05200016,7.0
3570,WOS:A1978EZ13700107,7.0
3571,WOS:A1978GH06700003,7.0
3572,WOS:A1978EV97400526,7.0
3573,WOS:A1978GA05000011,7.0
3574,WOS:A1978FX29800011,7.0
3575,WOS:A1978EU21900008,7.0
3576,WOS:A1978FR51900707,7.0
3577,WOS:A1978EX18302895,7.0
3578,WOS:A1978EX18301119,7.0
3579,WOS:A1978FL22300044,7.0
3580,WOS:A1978EY12000005,7.0
3581,WOS:A1978GA01200036,7.0
3582,WOS:A1978EJ34200022,7.0
3583,WOS:A1978EX66700039,7.0
3584,WOS:A1978FR24300002,7.0
3585,WOS:A1978FF69900021,7.0
3586,WOS:A1978EV37700027,7.0
3587,WOS:A1978EK24900009,7.0
3588,WOS:A1978GA40500117,7.0
3589,WOS:A1978FM70000039,7.0
3590,WOS:A1978FM70000021,7.0
3591,WOS:A1978FW93400008,7.0
3592,WOS:A1978FA49000015,7.0
3593,WOS:A1978FU17900038,7.0
3594,WOS:A1978FM53600004,7.0
3595,WOS:A1978FT56700017,7.0
3596,WOS:A1978EZ05800015,7.0
3597,WOS:A1978FV21500036,7.0
3598,WOS:A1978EP04700867,7.0
3599,WOS:A1978FW27600007,7.0
3600,WOS:A1978GH79000002,7.0
3601,WOS:A1978EQ36800001,7.0
3602,WOS:A1978ER78200004,7.0
3603,WOS:A1978EL18500073,7.0
3604,WOS:A1978EH13100009,7.0
3605,WOS:A1978FV54600799,7.0
3606,WOS:A1978FB69000010,7.0
3607,WOS:A1978EU89401707,7.0
3608,WOS:A1978FH10100015,7.0
3609,WOS:A1978FX03800005,7.0
3610,WOS:A1978FE79500003,7.0
3611,WOS:A1978FR51900508,7.0
3612,WOS:A1978FE75000003,7.0
3613,WOS:A1978FJ24800104,7.0
3614,WOS:A1978FV54600656,7.0
3615,WOS:A1978FL26000041,7.0
3616,WOS:A1978FV65100008,7.0
3617,WOS:A1978FR35700021,7.0
3618,WOS:A1978EW50700003,7.0
3619,WOS:A1978EQ34100006,7.0
3620,WOS:A1978EX18301453,7.0
3621,WOS:A1978GA23400030,7.0
3622,WOS:A1978FN90000004,7.0
3623,WOS:A1978EV35600001,7.0
3624,WOS:A1978EU89401270,7.0
3625,WOS:A1978EV51900006,7.0
3626,WOS:A1978EJ61900017,7.0
3627,WOS:A1978GB29400049,7.0
3628,WOS:A1978FG65000025,7.0
3629,WOS:A1978EQ34800003,7.0
3630,WOS:A1978FC32000013,7.0
3631,WOS:A1978EJ59600020,7.0
3632,WOS:A1978EM62700010,7.0
3633,WOS:A1978FR10600014,7.0
3634,WOS:A1978FQ83300014,7.0
3635,WOS:A1978EU89402150,7.0
3636,WOS:A1978ER95600017,7.0
3637,WOS:A1978EK22300013,7.0
3638,WOS:A1978EK87200014,7.0
3639,WOS:A1978FP00100001,7.0
3640,WOS:A1978ES45402694,7.0
3641,WOS:A1978EM67700062,7.0
3642,WOS:A1978EK60800042,7.0
3643,WOS:A1978EU53800001,7.0
3644,WOS:A1978FL03000014,7.0
3645,WOS:A1978EW91700005,7.0
3646,WOS:A1978EL74900003,7.0
3647,WOS:A1978FH09200120,7.0
3648,WOS:A1978EZ99900135,7.0
3649,WOS:A1978GA58100003,7.0
3650,WOS:A1978FB74500012,7.0
3651,WOS:A1978FW68300009,7.0
3652,WOS:A1978EP83000008,7.0
3653,WOS:A1978GE73700001,7.0
3654,WOS:A1978FC84600032,7.0
3655,WOS:A1978FB93800008,7.0
3656,WOS:A1978FB57500002,7.0
3657,WOS:A1978EJ18200014,7.0
3658,WOS:A1978EN01000014,7.0
3659,WOS:A1978FR67700027,7.0
3660,WOS:A1978FZ90600003,7.0
3661,WOS:A1978FA13400003,7.0
3662,WOS:A1978FV58700032,7.0
3663,WOS:A1978ES45400942,7.0
3664,WOS:A1978EX18301326,7.0
3665,WOS:A1978EV67200008,7.0
3666,WOS:A1978FM76400003,7.0
3667,WOS:A1978FQ69500068,7.0
3668,WOS:A1978FJ41500033,7.0
3669,WOS:A1978EX18301180,7.0
3670,WOS:A1978EM86500009,7.0
3671,WOS:A1978EV07200009,7.0
3672,WOS:A1978EX18300850,7.0
3673,WOS:A1978FG39200002,7.0
3674,WOS:A1978EP75000096,7.0
3675,WOS:A1978EG05800236,7.0
3676,WOS:A1978FW01800005,7.0
3677,WOS:A1978FP55600051,7.0
3678,WOS:A1978EY72300046,7.0
3679,WOS:A1978GC01900027,7.0
3680,WOS:A1978EX21800004,7.0
3681,WOS:A1978EX82300120,7.0
3682,WOS:A1978FC71100062,7.0
3683,WOS:A1978EM24400005,7.0
3684,WOS:A1978ER25700001,7.0
3685,WOS:A1978FG42600004,7.0
3686,WOS:A1978ER07600005,7.0
3687,WOS:A1978EW35200002,7.0
3688,WOS:A1978FE35900024,7.0
3689,WOS:A1978FD02400023,7.0
3690,WOS:A1978FC71100060,7.0
3691,WOS:A1978EJ35500025,7.0
3692,WOS:A1978EW86900028,7.0
3693,WOS:A1978FK66400013,7.0
3694,WOS:A1978GB97800030,7.0
3695,WOS:A1978EX82300034,7.0
3696,WOS:A1978EX15500007,7.0
3697,WOS:A1978FD91400022,7.0
3698,WOS:A1978ET45300590,7.0
3699,WOS:A1978FD90200070,7.0
3700,WOS:A1978EJ87000022,7.0
3701,WOS:A1978EZ13700318,7.0
3702,WOS:A1978FK86700003,7.0
3703,WOS:A1978EP75000095,7.0
3704,WOS:A1978EL18500288,7.0
3705,WOS:A1978FR01600013,7.0
3706,WOS:A1978FD68600021,7.0
3707,WOS:A1978EL52600021,7.0
3708,WOS:A1978GH84500007,7.0
3709,WOS:A1978FJ36800021,7.0
3710,WOS:A1978GU98300106,7.0
3711,WOS:A1978ES00400003,7.0
3712,WOS:A1978FR89900011,7.0
3713,WOS:A1978FU61400073,7.0
3714,WOS:A1978EL18500181,7.0
3715,WOS:A1978EQ05900045,7.0
3716,WOS:A1978ET47800050,7.0
3717,WOS:A1978FF14800021,7.0
3718,WOS:A1978FE09100002,7.0
3719,WOS:A1978FP83800007,7.0
3720,WOS:A1978EU16700075,7.0
3721,WOS:A1978FJ51300005,7.0
3722,WOS:A1978GA76800107,7.0
3723,WOS:A1978EX70900010,7.0
3724,WOS:A1978FM47900014,7.0
3725,WOS:A1978FL09000004,7.0
3726,WOS:A1978EV11700790,7.0
3727,WOS:A1978FE43000066,7.0
3728,WOS:A1978EJ97800022,7.0
3729,WOS:A1978EL69700967,7.0
3730,WOS:A1978EX18303135,7.0
3731,WOS:A1978ER59000111,7.0
3732,WOS:A1978FC32800038,7.0
3733,WOS:A1978EN15100020,7.0
3734,WOS:A1978EP04701063,7.0
3735,WOS:A1978FZ60800007,7.0
3736,WOS:A1978FN93500020,7.0
3737,WOS:A1978EW07500006,7.0
3738,WOS:A1978FN79000022,7.0
3739,WOS:A1978FB73300015,7.0
3740,WOS:A1978FN61100002,7.0
3741,WOS:A1978FA87100043,7.0
3742,WOS:A1978EX18301235,7.0
3743,WOS:A1978FA11100012,7.0
3744,WOS:A1978EM37000006,7.0
3745,WOS:A1978EN14200005,7.0
3746,WOS:A1978GC41500005,7.0
3747,WOS:A1978FR80200004,7.0
3748,WOS:A1978FN30600015,7.0
3749,WOS:A1978EV97400629,7.0
3750,WOS:A1978EX18302524,7.0
3751,WOS:A1978EW09400002,7.0
3752,WOS:A1978FE21900003,7.0
3753,WOS:A1978FW04300016,7.0
3754,WOS:A1978FC94800014,7.0
3755,WOS:A1978FW57800174,7.0
3756,WOS:A1978GC19800005,7.0
3757,WOS:A1978FB79300009,7.0
3758,WOS:A1978ER46900007,7.0
3759,WOS:A1978EN03200029,7.0
3760,WOS:A1978FL49300006,7.0
3761,WOS:A1978EX15500010,7.0
3762,WOS:A1978EU89401768,7.0
3763,WOS:A1978FX96900003,7.0
3764,WOS:A1978FM70000033,7.0
3765,WOS:A1978FU78600007,7.0
3766,WOS:A1978EG16100022,7.0
3767,WOS:A1978ES45402809,7.0
3768,WOS:A1978FT18200005,7.0
3769,WOS:A1978ES45401797,7.0
3770,WOS:A1978EU13400022,7.0
3771,WOS:A1978FW57800119,7.0
3772,WOS:A1978FR78100011,7.0
3773,WOS:A1978EK35400051,7.0
3774,WOS:A1978FU55700002,7.0
3775,WOS:A1978FB05100010,7.0
3776,WOS:A1978ES45402013,7.0
3777,WOS:A1978EV17800006,7.0
3778,WOS:A1978ES45400646,7.0
3779,WOS:A1978FD08400009,7.0
3780,WOS:A1978FA67700004,7.0
3781,WOS:A1978EQ97400002,7.0
3782,WOS:A1978ER59001489,7.0
3783,WOS:A1978GU98300105,7.0
3784,WOS:A1978FD63900022,7.0
3785,WOS:A1978FJ08200009,7.0
3786,WOS:A1978ES45403689,7.0
3787,WOS:A1978EH47000033,7.0
3788,WOS:A1978ET45300396,7.0
3789,WOS:A1978FE80700020,7.0
3790,WOS:A1978GB97800010,7.0
3791,WOS:A1978EV60900147,7.0
3792,WOS:A1978EG63000009,7.0
3793,WOS:A1978EV60900221,7.0
3794,WOS:A1978ET44500008,7.0
3795,WOS:A1978ES45401723,7.0
3796,WOS:A1978FM32900016,7.0
3797,WOS:A1978FX48800001,7.0
3798,WOS:A1978EW14200011,7.0
3799,WOS:A1978EZ13700028,7.0
3800,WOS:A1978ES45402112,7.0
3801,WOS:A1978EX82300111,7.0
3802,WOS:A1978FN26200075,6.983050847457627
3803,WOS:A1978EX41600022,6.9655172413793105
3804,WOS:A1978FF64200002,6.962962962962963
3805,WOS:A1978EL80800020,6.956521739130435
3806,WOS:A1978EG94300029,6.9523809523809526
3807,WOS:A1978EN17200006,6.947368421052632
3808,WOS:A1978EQ62700003,6.944444444444445
3809,WOS:A1978FR18700001,6.9375
3810,WOS:A1978EM83600023,6.933333333333334
3811,WOS:A1978FE05100052,6.928571428571429
3812,WOS:A1978FB19500008,6.923076923076923
3813,WOS:A1978EQ46900003,6.923076923076923
3814,WOS:A1978EP75800013,6.923076923076923
3815,WOS:A1978EH33500044,6.912280701754386
3816,WOS:A1978EV17200003,6.911764705882353
3817,WOS:A1978EU13800010,6.909090909090909
3818,WOS:A1978EQ77900039,6.90625
3819,WOS:A1978FJ26700009,6.9
3820,WOS:A1978EQ77900036,6.9
3821,WOS:A1978EV24100014,6.9
3822,WOS:A1978FQ73200018,6.9
3823,WOS:A1978EX59100013,6.9
3824,WOS:A1978FB62400037,6.9
3825,WOS:A1978EN38400006,6.894736842105263
3826,WOS:A1978EQ34100019,6.888888888888889
3827,WOS:A1978FG74200017,6.888888888888889
3828,WOS:A1978FL22100005,6.888888888888889
3829,WOS:A1978EM12800023,6.888888888888889
3830,WOS:A1978FS02700003,6.888888888888889
3831,WOS:A1978EX57300009,6.888888888888889
3832,WOS:A1978FU58900050,6.888888888888889
3833,WOS:A1978EM98900003,6.884615384615385
3834,WOS:A1978EZ90800042,6.875
3835,WOS:A1978EG35900021,6.875
3836,WOS:A1978FP97400005,6.875
3837,WOS:A1978FR17900036,6.875
3838,WOS:A1978FA54100029,6.875
3839,WOS:A1978EM39000010,6.875
3840,WOS:A1978GA03000019,6.868421052631579
3841,WOS:A1978FL87400008,6.857142857142857
3842,WOS:A1978FL31000005,6.857142857142857
3843,WOS:A1978FQ52800024,6.857142857142857
3844,WOS:A1978FW52500068,6.851851851851852
3845,WOS:A1978FG63900028,6.846153846153846
3846,WOS:A1978ES79400002,6.846153846153846
3847,WOS:A1978EV30000002,6.844444444444444
3848,WOS:A1978EW91900030,6.84375
3849,WOS:A1978FF00100021,6.842105263157895
3850,WOS:A1978EW63400033,6.842105263157895
3851,WOS:A1978FJ21800031,6.842105263157895
3852,WOS:A1978EL47700036,6.833333333333333
3853,WOS:A1978ES67300033,6.833333333333333
3854,WOS:A1978ER45200010,6.833333333333333
3855,WOS:A1978EW03300011,6.833333333333333
3856,WOS:A1978FP06300047,6.833333333333333
3857,WOS:A1978FD02300009,6.833333333333333
3858,WOS:A1978EZ61100006,6.833333333333333
3859,WOS:A1978EW51300031,6.833333333333333
3860,WOS:A1978ER65800047,6.833333333333333
3861,WOS:A1978ER08600015,6.818181818181818
3862,WOS:A1978EJ84400059,6.818181818181818
3863,WOS:A1978EM76300021,6.818181818181818
3864,WOS:A1978ES45300027,6.803738317757009
3865,WOS:A1978EN68400061,6.8
3866,WOS:A1978EV29500011,6.8
3867,WOS:A1978FJ88100022,6.8
3868,WOS:A1978EZ98300042,6.8
3869,WOS:A1978ER59001562,6.8
3870,WOS:A1978EP04700942,6.8
3871,WOS:A1978FB73300010,6.8
3872,WOS:A1978GC18700001,6.8
3873,WOS:A1978EG35900004,6.8
3874,WOS:A1978EQ36100006,6.8
3875,WOS:A1978EZ04900020,6.8
3876,WOS:A1978EJ46300008,6.8
3877,WOS:A1978FD90200068,6.8
3878,WOS:A1978FC71100089,6.8
3879,WOS:A1978EZ98000026,6.8
3880,WOS:A1978FR51900280,6.8
3881,WOS:A1978EX01700006,6.8
3882,WOS:A1978FS34900053,6.8
3883,WOS:A1978EX18302296,6.8
3884,WOS:A1978EV17800028,6.8
3885,WOS:A1978FU05500031,6.7894736842105265
3886,WOS:A1978EN17200016,6.785714285714286
3887,WOS:A1978EN08800026,6.779467680608365
3888,WOS:A1978EL30800021,6.777777777777778
3889,WOS:A1978FC29900042,6.777777777777778
3890,WOS:A1978FA90000003,6.777777777777778
3891,WOS:A1978EZ13700183,6.777777777777778
3892,WOS:A1978FG82200015,6.777777777777778
3893,WOS:A1978EW93100011,6.777777777777778
3894,WOS:A1978EN17200031,6.769230769230769
3895,WOS:A1978FK66400009,6.769230769230769
3896,WOS:A1978EV61100021,6.764705882352941
3897,WOS:A1978EF72700004,6.761904761904762
3898,WOS:A1978EX91200006,6.75
3899,WOS:A1978FC32800016,6.75
3900,WOS:A1978FV25000006,6.75
3901,WOS:A1978EV55300016,6.75
3902,WOS:A1978EM12800021,6.75
3903,WOS:A1978ER32700064,6.75
3904,WOS:A1978EG58500023,6.75
3905,WOS:A1978EH77300027,6.75
3906,WOS:A1978FF13200007,6.75
3907,WOS:A1978EX25800004,6.75
3908,WOS:A1978EQ29100007,6.75
3909,WOS:A1978EE81900027,6.75
3910,WOS:A1978EX18302488,6.75
3911,WOS:A1978ES27200001,6.75
3912,WOS:A1978EL50400001,6.75
3913,WOS:A1978ES45300054,6.75
3914,WOS:A1978ES45403348,6.75
3915,WOS:A1978FR51900805,6.75
3916,WOS:A1978EV77600003,6.75
3917,WOS:A1978FH18600013,6.75
3918,WOS:A1978EW36500019,6.75
3919,WOS:A1978EX18300017,6.75
3920,WOS:A1978EU21600022,6.75
3921,WOS:A1978FM72500014,6.75
3922,WOS:A1978EX41600002,6.75
3923,WOS:A1978EQ77900033,6.75
3924,WOS:A1978FN46900030,6.75
3925,WOS:A1978FT30000027,6.75
3926,WOS:A1978FX79200026,6.75
3927,WOS:A1978GC25200015,6.7407407407407405
3928,WOS:A1978EW26000014,6.7272727272727275
3929,WOS:A1978EG56800009,6.722222222222222
3930,WOS:A1978EX33200009,6.714285714285714
3931,WOS:A1978EM50500010,6.714285714285714
3932,WOS:A1978EG35900003,6.714285714285714
3933,WOS:A1978FG15300007,6.714285714285714
3934,WOS:A1978EP90400007,6.714285714285714
3935,WOS:A1978FB95700012,6.714285714285714
3936,WOS:A1978EF87700053,6.7
3937,WOS:A1978FQ52800081,6.6923076923076925
3938,WOS:A1978FM48800021,6.6923076923076925
3939,WOS:A1978EN04000011,6.6923076923076925
3940,WOS:A1978FL83700011,6.6875
3941,WOS:A1978EU94600090,6.681818181818182
3942,WOS:A1978FL83700020,6.676056338028169
3943,WOS:A1978FG74200049,6.666666666666667
3944,WOS:A1978FY66600022,6.666666666666667
3945,WOS:A1978EN01600060,6.666666666666667
3946,WOS:A1978GG05800022,6.666666666666667
3947,WOS:A1978FC43100020,6.666666666666667
3948,WOS:A1978EK02600035,6.666666666666667
3949,WOS:A1978EN68400033,6.666666666666667
3950,WOS:A1978ER31100023,6.666666666666667
3951,WOS:A1978ED99800012,6.666666666666667
3952,WOS:A1978ER10501022,6.666666666666667
3953,WOS:A1978EY15900055,6.666666666666667
3954,WOS:A1978FC32800023,6.666666666666667
3955,WOS:A1978EV91400015,6.666666666666667
3956,WOS:A1978EP04701330,6.666666666666667
3957,WOS:A1978FR52100001,6.666666666666667
3958,WOS:A1978FF42700073,6.666666666666667
3959,WOS:A1978FV36800015,6.666666666666667
3960,WOS:A1978EK64100003,6.666666666666667
3961,WOS:A1978FL30800041,6.666666666666667
3962,WOS:A1978EJ17700003,6.666666666666667
3963,WOS:A1978ET04400004,6.666666666666667
3964,WOS:A1978EJ16700013,6.666666666666667
3965,WOS:A1978EM31300003,6.666666666666667
3966,WOS:A1978ET02800028,6.666666666666667
3967,WOS:A1978EK22300029,6.666666666666667
3968,WOS:A1978EY18300034,6.666666666666667
3969,WOS:A1978EM45000004,6.666666666666667
3970,WOS:A1978EV13200012,6.666666666666667
3971,WOS:A1978FE08100002,6.666666666666667
3972,WOS:A1978ET36700011,6.666666666666667
3973,WOS:A1978ES73600055,6.666666666666667
3974,WOS:A1978FH49000004,6.666666666666667
3975,WOS:A1978FC94200004,6.666666666666667
3976,WOS:A1978EG35900036,6.666666666666667
3977,WOS:A1978EQ77900038,6.666666666666667
3978,WOS:A1978EV73000014,6.666666666666667
3979,WOS:A1978FY67900014,6.666666666666667
3980,WOS:A1978FA27200021,6.666666666666667
3981,WOS:A1978EP04700668,6.666666666666667
3982,WOS:A1978EW13600007,6.666666666666667
3983,WOS:A1978FV36600049,6.666666666666667
3984,WOS:A1978FW76800003,6.666666666666667
3985,WOS:A1978EV23500006,6.666666666666667
3986,WOS:A1978FL15000011,6.666666666666667
3987,WOS:A1978GA69600006,6.666666666666667
3988,WOS:A1978FN67700005,6.666666666666667
3989,WOS:A1978FE35900026,6.666666666666667
3990,WOS:A1978EH11500023,6.666666666666667
3991,WOS:A1978ER24100083,6.666666666666667
3992,WOS:A1978EX18300388,6.666666666666667
3993,WOS:A1978EJ83100050,6.666666666666667
3994,WOS:A1978EJ04500026,6.666666666666667
3995,WOS:A1978EP75000100,6.666666666666667
3996,WOS:A1978FZ16800006,6.666666666666667
3997,WOS:A1978ES45402031,6.666666666666667
3998,WOS:A1978FR19300006,6.666666666666667
3999,WOS:A1978EN65300021,6.65
4000,WOS:A1978EU32100020,6.642857142857143
4001,WOS:A1978FZ07400016,6.642857142857143
4002,WOS:A1978FK52700003,6.642857142857143
4003,WOS:A1978EW63400021,6.642857142857143
4004,WOS:A1978FD62200010,6.636363636363637
4005,WOS:A1978EN41500002,6.636363636363637
4006,WOS:A1978EM77600008,6.636363636363637
4007,WOS:A1978FU93300022,6.627906976744186
4008,WOS:A1978ES58500009,6.625
4009,WOS:A1978EJ04500044,6.625
4010,WOS:A1978FK54900011,6.625
4011,WOS:A1978FC57600049,6.625
4012,WOS:A1978EH47000041,6.625
4013,WOS:A1978FF83200026,6.625
4014,WOS:A1978ER24100067,6.625
4015,WOS:A1978EU84800003,6.619047619047619
4016,WOS:A1978FM37500016,6.615384615384615
4017,WOS:A1978EK50900007,6.615384615384615
4018,WOS:A1978FE88100002,6.612903225806452
4019,WOS:A1978FL83700019,6.611111111111111
4020,WOS:A1978EQ61600012,6.6
4021,WOS:A1978EU89400454,6.6
4022,WOS:A1978EU21400012,6.6
4023,WOS:A1978FQ06500003,6.6
4024,WOS:A1978FA54100026,6.6
4025,WOS:A1978FM78700017,6.6
4026,WOS:A1978EW58000006,6.6
4027,WOS:A1978GG28600008,6.6
4028,WOS:A1978FY61700023,6.6
4029,WOS:A1978EJ98000025,6.6
4030,WOS:A1978EG41300020,6.578947368421052
4031,WOS:A1978EM63800004,6.571428571428571
4032,WOS:A1978EU21600011,6.571428571428571
4033,WOS:A1978EZ06300073,6.571428571428571
4034,WOS:A1978EH74200011,6.571428571428571
4035,WOS:A1978EW03300015,6.568181818181818
4036,WOS:A1978EG94300047,6.566037735849057
4037,WOS:A1978FX26500004,6.555555555555555
4038,WOS:A1978EV26300029,6.555555555555555
4039,WOS:A1978EJ67500009,6.555555555555555
4040,WOS:A1978FT18300001,6.555555555555555
4041,WOS:A1978EJ83100037,6.555555555555555
4042,WOS:A1978FF05900068,6.555555555555555
4043,WOS:A1978GA88900030,6.555555555555555
4044,WOS:A1978EX16200025,6.545454545454546
4045,WOS:A1978EJ92000032,6.541666666666667
4046,WOS:A1978FC65500017,6.533333333333333
4047,WOS:A1978FQ44400019,6.527777777777778
4048,WOS:A1978FA76400025,6.523809523809524
4049,WOS:A1978EX58100011,6.521739130434782
4050,WOS:A1978EV91500029,6.518518518518518
4051,WOS:A1978GU98300052,6.5
4052,WOS:A1978FB42400323,6.5
4053,WOS:A1978FL90700005,6.5
4054,WOS:A1978FU10500008,6.5
4055,WOS:A1978FJ51800012,6.5
4056,WOS:A1978FF64400013,6.5
4057,WOS:A1978FV38800009,6.5
4058,WOS:A1978FV92400013,6.5
4059,WOS:A1978EJ56400005,6.5
4060,WOS:A1978GA01200038,6.5
4061,WOS:A1978EZ98300039,6.5
4062,WOS:A1978ES45400614,6.5
4063,WOS:A1978EZ59700004,6.5
4064,WOS:A1978EV03300035,6.5
4065,WOS:A1978GA74400153,6.5
4066,WOS:A1978ET20200030,6.5
4067,WOS:A1978FP74300005,6.5
4068,WOS:A1978FK86700004,6.5
4069,WOS:A1978FD08200028,6.5
4070,WOS:A1978EF37300029,6.5
4071,WOS:A1978EH71800024,6.5
4072,WOS:A1978EU86100062,6.5
4073,WOS:A1978FS21700016,6.5
4074,WOS:A1978FL81700003,6.5
4075,WOS:A1978FJ26500066,6.5
4076,WOS:A1978FE04400009,6.5
4077,WOS:A1978EX16500014,6.5
4078,WOS:A1978FR90800011,6.5
4079,WOS:A1978ES36500017,6.5
4080,WOS:A1978FJ24800028,6.5
4081,WOS:A1978EQ40000003,6.5
4082,WOS:A1978FB95200009,6.5
4083,WOS:A1978EL11100002,6.5
4084,WOS:A1978FZ73600012,6.5
4085,WOS:A1978FU15400010,6.5
4086,WOS:A1978FS70200030,6.5
4087,WOS:A1978GU98300050,6.5
4088,WOS:A1978FK66400028,6.5
4089,WOS:A1978FC64000001,6.5
4090,WOS:A1978EN44600058,6.5
4091,WOS:A1978FZ79000053,6.5
4092,WOS:A1978FK24900031,6.5
4093,WOS:A1978EY18300033,6.5
4094,WOS:A1978FN87100008,6.5
4095,WOS:A1978FQ72800028,6.5
4096,WOS:A1978EQ11500009,6.5
4097,WOS:A1978FB48800030,6.5
4098,WOS:A1978GT59600019,6.5
4099,WOS:A1978ER88500016,6.5
4100,WOS:A1978EY68800002,6.5
4101,WOS:A1978EU64900015,6.5
4102,WOS:A1978FA53600013,6.5
4103,WOS:A1978GC06800003,6.5
4104,WOS:A1978FB45500004,6.5
4105,WOS:A1978EU47800032,6.5
4106,WOS:A1978EM35800010,6.5
4107,WOS:A1978EM15900015,6.5
4108,WOS:A1978FR10900005,6.5
4109,WOS:A1978EF14100026,6.5
4110,WOS:A1978ER94500011,6.5
4111,WOS:A1978FR39900033,6.5
4112,WOS:A1978EK69000046,6.5
4113,WOS:A1978EX54000042,6.5
4114,WOS:A1978EX82300187,6.5
4115,WOS:A1978FQ62500010,6.5
4116,WOS:A1978EY65300005,6.5
4117,WOS:A1978ER10500669,6.5
4118,WOS:A1978FQ87600013,6.5
4119,WOS:A1978FX06600001,6.5
4120,WOS:A1978EP04700408,6.5
